date,subsidiary,activity,contract,team,equipment_id,hours_operated,km_driven,m3_moved,revenue,fuel_cost,labor_cost,maintenance_cost,overhead_cost,downtime_hours,incident_count,near_miss_count
2026-01-12,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-004,8.52,262.9,93.0,1103.74,242.77,447.41,24.59,18.26,1.27,0,1
2026-01-12,Bécar inc.,construction_chemins,CTR-006,Équipe A,EQ-012,11.47,15.0,28.0,664.45,18.9,478.48,127.46,22.44,0.13,1,0
2026-01-12,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-002,9.99,138.9,73.3,778.6,93.07,575.82,73.37,26.73,0.68,0,0
2026-01-13,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-011,7.31,299.2,85.2,1130.62,432.79,348.57,75.15,25.16,0.23,0,0
2026-01-13,Bécar inc.,chargement,CTR-004,Équipe B,EQ-010,10.73,5.9,154.8,733.88,8.1,567.95,112.34,89.97,0.09,0,0
2026-01-13,Bécar inc.,chargement,CTR-003,Équipe A,EQ-005,7.03,0.0,96.4,466.76,149.01,361.81,61.08,34.03,1.41,0,0
2026-01-13,Bécar inc.,chargement,CTR-005,Équipe C,EQ-011,6.33,7.5,147.7,590.8,12.12,350.23,32.34,27.9,0.25,0,0
2026-01-13,Bécar inc.,construction_chemins,CTR-003,Équipe A,EQ-011,4.22,0.0,23.7,260.54,223.45,280.1,21.39,24.69,0.0,0,0
2026-01-13,Bécar inc.,construction_chemins,CTR-001,Équipe A,EQ-007,9.19,10.0,25.4,535.93,7.41,379.03,31.62,60.64,0.33,0,0
2026-01-13,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-007,6.96,220.9,112.2,1060.06,175.68,366.15,68.59,40.36,0.89,0,0
2026-01-14,Bécar inc.,construction_chemins,CTR-006,Équipe A,EQ-007,9.2,14.1,31.4,543.68,20.22,588.47,73.77,54.01,1.35,0,0
2026-01-14,Bécar inc.,chargement,CTR-003,Équipe B,EQ-007,8.9,11.7,63.0,425.6,18.3,282.16,61.18,74.63,0.34,0,0
2026-01-14,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-009,8.12,291.7,54.1,1004.3,297.04,361.93,39.73,59.41,0.62,0,0
2026-01-14,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-007,7.53,158.4,66.1,748.42,194.35,406.01,48.08,40.73,2.33,0,0
2026-01-14,Bécar inc.,transport_inter_usines,CTR-002,Équipe C,EQ-008,9.9,156.1,91.0,885.62,303.34,513.97,102.29,63.42,0.13,0,0
2026-01-14,Bécar inc.,chargement,CTR-002,Équipe B,EQ-009,6.04,2.3,105.1,463.4,0.51,302.81,39.49,41.13,0.94,0,0
2026-01-14,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-009,6.52,136.8,56.8,645.52,80.76,355.05,57.11,49.22,1.43,0,0
2026-01-14,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-002,8.21,219.1,56.5,855.8,285.58,440.4,70.27,37.77,1.55,0,0
2026-01-14,Bécar inc.,transport_inter_usines,CTR-003,Équipe B,EQ-002,9.2,67.8,71.9,602.36,44.48,462.53,98.87,26.12,0.31,0,0
2026-01-14,Bécar inc.,chargement,CTR-003,Équipe A,EQ-006,10.8,8.9,87.9,548.52,9.46,541.29,69.59,33.04,0.06,0,0
2026-01-14,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-005,11.99,180.5,112.3,1062.12,168.59,598.6,97.89,53.52,0.44,0,0
2026-01-14,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-012,9.97,184.4,80.9,908.74,71.13,488.64,92.58,82.18,1.05,0,0
2026-01-15,Bécar inc.,transport_copeaux,CTR-005,Équipe C,EQ-006,9.74,224.0,91.9,1035.72,232.7,429.63,133.18,64.02,0.87,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-007,8.72,224.1,65.4,911.58,133.64,459.32,23.24,44.82,0.19,0,0
2026-01-15,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-002,8.63,3.5,35.0,516.65,4.14,444.52,17.87,49.5,1.28,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-004,10.87,182.7,86.2,942.4,220.18,571.27,0.0,58.12,0.0,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-004,6.82,296.6,67.7,1046.08,74.33,410.85,87.39,55.34,1.43,0,0
2026-01-15,Bécar inc.,construction_chemins,CTR-005,Équipe A,EQ-008,9.12,11.2,23.2,529.44,8.87,401.15,126.49,76.94,0.6,0,0
2026-01-15,Bécar inc.,construction_chemins,CTR-002,Équipe C,EQ-003,8.83,15.2,30.3,522.01,27.44,602.98,65.3,58.58,0.67,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-005,6.41,152.2,73.6,744.62,127.7,349.4,60.46,45.47,0.0,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-004,Équipe A,EQ-002,10.04,250.3,112.8,1182.58,294.6,452.01,141.98,69.37,0.23,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-004,6.34,214.9,104.6,1005.3,469.25,292.03,79.89,35.83,0.0,0,0
2026-01-15,Bécar inc.,chargement,CTR-004,Équipe C,EQ-012,8.43,3.8,114.8,557.48,4.43,453.02,97.73,50.86,0.0,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-006,Équipe A,EQ-012,11.19,187.8,104.1,1030.98,112.88,620.36,53.32,61.89,3.02,0,0
2026-01-15,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-001,11.79,244.0,93.6,1123.42,247.49,583.77,152.62,71.74,0.0,0,0
2026-01-15,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-006,8.84,224.8,74.4,951.28,154.76,479.5,111.37,41.14,0.02,0,0
2026-01-16,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-006,5.17,147.6,90.8,780.98,185.01,316.73,71.72,40.81,1.33,0,0
2026-01-16,Bécar inc.,transport_copeaux,CTR-005,Équipe B,EQ-012,9.12,172.7,104.7,962.9,286.16,538.46,73.19,39.89,0.0,0,0
2026-01-16,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-002,7.09,194.6,62.5,805.74,259.87,351.24,41.58,40.45,0.91,0,0
2026-01-16,Bécar inc.,transport_inter_usines,CTR-005,Équipe B,EQ-005,5.23,154.9,52.0,642.92,159.77,341.62,19.96,27.2,2.31,0,0
2026-01-16,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-004,11.05,148.1,66.1,789.12,93.37,583.71,41.24,54.47,0.0,0,0
2026-01-16,Bécar inc.,chargement,CTR-002,Équipe B,EQ-009,8.24,1.2,105.1,525.0,2.43,489.93,63.64,85.89,0.0,0,0
2026-01-16,Bécar inc.,transport_inter_usines,CTR-005,Équipe A,EQ-004,8.46,183.4,77.3,864.96,291.85,401.54,77.38,58.0,0.0,0,0
2026-01-16,Bécar inc.,construction_chemins,CTR-002,Équipe A,EQ-004,7.43,6.8,28.3,442.61,7.15,370.07,58.19,47.94,0.15,0,0
2026-01-16,Bécar inc.,transport_inter_usines,CTR-002,Équipe A,EQ-004,5.93,252.2,74.0,957.58,239.24,306.05,37.15,29.77,0.68,0,0
2026-01-16,Bécar inc.,construction_chemins,CTR-006,Équipe C,EQ-006,5.92,12.4,28.1,359.32,7.58,343.83,62.23,41.96,0.84,0,0
2026-01-16,Bécar inc.,construction_chemins,CTR-003,Équipe C,EQ-010,5.24,22.5,42.7,339.44,18.16,241.99,37.27,39.1,0.0,0,0
2026-01-17,Bécar inc.,transport_inter_usines,CTR-001,Équipe A,EQ-010,8.84,89.1,64.0,611.14,107.59,299.08,63.47,44.9,0.36,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-011,5.52,183.8,77.6,814.12,181.48,191.79,56.63,20.84,0.65,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-002,Équipe A,EQ-005,10.03,199.8,94.9,999.7,94.71,496.08,74.44,74.83,0.2,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-004,Équipe C,EQ-007,9.49,77.7,44.6,520.16,21.65,553.15,97.08,66.15,0.06,0,0
2026-01-17,Bécar inc.,construction_chemins,CTR-001,Équipe B,EQ-008,9.43,14.0,38.4,564.73,14.94,460.87,72.82,39.2,0.46,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-005,Équipe A,EQ-003,11.42,85.7,55.0,614.1,79.29,713.31,100.84,60.06,0.0,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-009,8.71,21.5,53.9,419.68,28.97,427.16,55.56,34.58,1.36,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-006,Équipe C,EQ-010,7.77,28.3,45.8,385.32,29.47,551.68,19.41,29.21,0.77,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-008,7.08,184.9,68.5,808.22,267.8,277.18,77.22,40.24,0.43,0,0
2026-01-17,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-008,6.42,178.3,50.7,710.62,214.94,352.88,58.59,27.41,0.33,0,0
2026-01-17,Bécar inc.,transport_inter_usines,CTR-003,Équipe A,EQ-008,6.29,244.8,56.1,876.18,347.94,362.71,41.07,23.89,0.0,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-001,Équipe A,EQ-007,7.58,111.2,83.1,713.48,108.06,321.98,45.98,32.02,0.0,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-002,Équipe B,EQ-002,9.65,134.3,122.4,958.76,111.94,540.66,109.67,60.8,0.0,0,0
2026-01-17,Bécar inc.,transport_copeaux,CTR-006,Équipe B,EQ-005,8.25,96.8,69.8,640.66,79.98,443.89,69.43,52.13,0.21,0,0
2026-01-18,Bécar inc.,transport_copeaux,CTR-004,Équipe B,EQ-009,8.31,160.4,96.6,888.86,182.37,321.89,39.95,59.93,0.67,0,0
2026-01-18,Bécar inc.,transport_copeaux,CTR-003,Équipe C,EQ-001,5.94,240.0,35.9,778.52,201.83,314.59,77.56,38.35,0.0,0,0
2026-01-18,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-004,9.26,149.2,102.4,904.52,67.33,506.34,63.31,68.06,0.56,0,0
2026-01-18,Bécar inc.,transport_copeaux,CTR-006,Équipe A,EQ-008,9.43,208.3,27.7,738.8,163.42,594.78,39.61,65.53,1.17,0,0
2026-01-18,Bécar inc.,transport_copeaux,CTR-004,Équipe A,EQ-012,6.57,120.1,115.4,844.08,128.77,308.74,82.4,42.67,0.0,0,0
2026-01-18,Bécar inc.,transport_inter_usines,CTR-001,Équipe C,EQ-004,4.79,113.0,54.0,550.82,41.92,206.95,25.16,23.62,1.95,0,0
2026-01-18,Bécar inc.,chargement,CTR-006,Équipe A,EQ-004,8.51,6.5,216.8,845.32,9.89,368.88,78.99,37.76,0.96,0,0
2026-01-18,Bécar inc.,transport_inter_usines,CTR-001,Équipe B,EQ-003,8.9,231.2,94.3,1046.04,285.24,426.94,94.92,63.74,0.55,1,0
2026-01-18,Bécar inc.,transport_inter_usines,CTR-002,Équipe B,EQ-007,7.82,130.8,94.4,806.12,150.63,521.89,82.81,37.0,1.18,0,0
2026-01-18,Bécar inc.,transport_copeaux,CTR-003,Équipe B,EQ-006,7.82,183.5,62.9,796.06,255.18,432.79,94.95,43.87,0.27,0,0
2026-01-18,Bécar inc.,construction_chemins,CTR-003,Équipe A,EQ-006,8.68,9.1,26.1,508.72,11.96,412.46,106.69,56.38,0.0,0,0
2026-01-18,Bécar inc.,transport_inter_usines,CTR-003,Équipe C,EQ-010,10.68,289.5,110.2,1269.94,486.28,659.31,105.36,65.35,1.03,0,0
